county_code,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,expulsions_no_ed_serv,expulsions_with_ed_serv,expulsions_zero_tolerance,students_corporal_punish,students_arrested,students_referred_law_enforce,exp_current_supp_serve_total,exp_current_other,exp_current_food_serv,enrollment_fall_responsible,enrollment_fall_school,salaries_total,rev_fed_total,salaries_food_service,benefits_supp_sch_admin,exp_current_sch_admin,rev_fed_child_nutrition_act,salaries_supp_bco,rev_total,exp_current_elsec_total,salaries_teachers_regular_prog,rev_state_total,exp_total,salaries_supp_sch_admin,exp_current_bco,rev_state_gen_formula_assist,salaries_supp_operation_plant,exp_current_operation_plant,salaries_instruction,rev_fed_state_title_i,exp_current_instruction_total,rev_fed_state_idea,benefits_employee_total,benefits_supp_bco,debt_longterm_outstand_beg_fy,debt_longterm_outstand_end_fy,rev_local_total,benefits_supp_operation_plant,rev_fed_nonspec,payments_private_schools,salaries_teachers_vocational,payments_charter_schools,rev_state_bilingual_ed,rev_state_gifted_talented,exp_utilities_energy,rev_state_vocational_ed,rev_local_dist_activ_receipts,assets_sinking_fund,incar_rate
27101,78.0,84.0,60.0,0.0,48.0,0.0,0.0,0.0,24.0,4063000,665000,665000,1077,1084,7335000,510000.0,248000,166000.0,604000,270000,125000.0,13973000.0,13197000,3354000,10114000.0,14758000,427000,393000.0,8125000.0,328000,1033000,5456000,109000,8469000,0,2541000,51000.0,955000,286000,3349000,130000,0,0.0,267000,0.0,0,0,0,0,74000,127000,0.0
27103,540.0,292.0,104.0,0.0,12.0,12.0,0.0,84.0,128.0,14031000,1226000,1226000,2540,2625,20565000,3171000.0,362000,259000.0,1197000,595000,1429000.0,47532000.0,39889000,7132000,25813000.0,54114000,881000,4258000.0,17930000.0,618000,2034000,14818000,320000,24632000,1719000,7437000,701000.0,6490000,63987000,18548000,247000,0,0.0,169000,0.0,0,0,0,0,227000,1749000,0.002388464750089467
27105,702.0,540.0,140.0,12.0,60.0,36.0,0.0,44.0,68.0,12991000,2749000,2749000,4173,4123,28472000,3634000.0,786000,231000.0,1441000,1925000,379000.0,58405000.0,44972000,12955000,44739000.0,60421000,1124000,988000.0,29539000.0,1146000,3136000,20848000,705000,29232000,0,7682000,132000.0,32033000,34353000,10032000,287000,0,0.0,391000,0.0,0,0,0,13000,158000,7615000,0.00580133058040835
27107,72.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4358000,723000,723000,1065,1062,7906000,657000.0,240000,118000.0,631000,347000,105000.0,15013000.0,12878000,3210000,11164000.0,19016000,475000,610000.0,9131000.0,448000,1265000,5283000,192000,7797000,0,2256000,199000.0,7773000,7188000,3192000,87000,0,0.0,356000,0.0,0,0,0,0,47000,326000,0.04558374867844737
27109,5262.0,3578.0,1910.0,24.0,24.0,12.0,0.0,0.0,702.0,82734000,12202000,12202000,23967,24087,167983000,17617000.0,2831000,2669000.0,13399000,5264000,1486000.0,318539000.0,272604000,68978000,222532000.0,360673000,10646000,3991000.0,155825000.0,6246000,18668000,118190000,3670000,177668000,5516000,65353000,752000.0,242918000,259334000,78390000,2996000,0,0.0,2498000,0.0,0,0,0,102000,624000,40278000,0.0013700730168169954
27111,1158.0,660.0,362.0,0.0,0.0,0.0,0.0,36.0,180.0,64027000,4136000,4136000,7890,7884,52201000,5777000.0,1312000,608000.0,3806000,1860000,1721000.0,143764000.0,122205000,23071000,69433000.0,154099000,2980000,37746000.0,54214000.0,2438000,6460000,37031000,1133000,54042000,1758000,13307000,504000.0,80015000,138618000,68554000,607000,0,0.0,1310000,0.0,0,0,0,52000,365000,22644000,0.0030423675795912693
27113,266.0,150.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,68683000,1308000,1308000,2228,2225,18101000,2412000.0,495000,317000.0,2008000,557000,338000.0,87170000.0,85636000,7282000,21085000.0,91814000,1562000,896000.0,16708000.0,992000,2531000,11048000,1195000,15645000,442000,4747000,106000.0,52889000,51122000,63673000,236000,0,0.0,348000,0.0,0,0,0,26000,126000,2394000,0.025491077701278626
27115,994.0,450.0,282.0,0.0,0.0,0.0,0.0,902.0,324.0,12847000,1993000,1993000,3782,3778,26484000,2650000.0,738000,396000.0,1881000,1057000,406000.0,52444000.0,44904000,11373000,38405000.0,51833000,1284000,1076000.0,27182000.0,1269000,3346000,19480000,964000,30064000,101000,9451000,112000.0,56872000,67523000,11389000,429000,0,0.0,382000,0.0,0,0,0,37000,120000,14063000,0.00809620549548929
27117,550.0,174.0,60.0,0.0,0.0,0.0,0.0,0.0,24.0,5547000,1033000,1033000,1549,1543,10122000,1147000.0,334000,197000.0,761000,586000,169000.0,21084000.0,17639000,4986000,15314000.0,20604000,524000,476000.0,11492000.0,430000,1319000,7611000,241000,11059000,0,2380000,59000.0,7472000,6892000,4623000,174000,0,0.0,147000,0.0,0,0,0,0,104000,1172000,0.011966116326750837
27119,492.0,644.0,626.0,0.0,0.0,0.0,0.0,12.0,86.0,16410000,2829000,2829000,5184,5180,35728000,4037000.0,1017000,601000.0,3058000,1259000,595000.0,66829000.0,57209000,14941000,48543000.0,74683000,2264000,1606000.0,38332000.0,1685000,4826000,25385000,826000,37970000,1541000,11309000,216000.0,37345000,64469000,14249000,597000,0,0.0,883000,0.0,0,0,0,42000,276000,2720000,0.023805141225007934
27121,546.0,138.0,60.0,0.0,0.0,0.0,0.0,0.0,24.0,3857000,757000,757000,1267,1309,9793000,895000.0,236000,123000.0,616000,349000,91000.0,19779000.0,16071000,3668000,13586000.0,22592000,475000,375000.0,8725000.0,18000,1175000,8281000,210000,11457000,28000,2333000,37000.0,18655000,25255000,5298000,3000,0,0.0,191000,0.0,0,0,0,0,107000,8050000,0.012689844464775845
27123,21474.0,24334.0,20630.0,148.0,500.0,20.0,0.0,288.0,7714.0,387789000,53417000,53417000,88573,89259,771138000,109564000.0,16305000,11158000.0,52194000,37486000,9261000.0,1512486000.0,1276675000,293838000,1021122000.0,1484222000,39582000,26147000.0,626305000.0,31358000,82790000,538756000,27894000,835469000,18923000,320068000,3796000.0,915765000,928656000,381800000,16816000,0,0.0,8289000,0.0,0,0,0,463000,840000,69281000,0.0005157027933668481
27125,0.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3199000,447000,447000,745,744,6220000,558000.0,164000,153000.0,698000,194000,144000.0,11846000.0,10283000,2699000,8041000.0,13666000,504000,344000.0,6366000.0,338000,844000,4101000,99000,6637000,0,1737000,39000.0,4537000,7783000,3247000,91000,0,0.0,133000,0.0,0,0,0,11000,65000,342000,0.0
27127,488.0,322.0,128.0,0.0,0.0,0.0,0.0,0.0,162.0,9870000,1548000,1548000,2504,2461,16720000,2017000.0,293000,306000.0,1246000,733000,372000.0,34336000.0,28092000,7786000,23445000.0,44023000,886000,1017000.0,18681000.0,651000,2302000,11795000,359000,16674000,0,4209000,98000.0,34948000,32849000,8874000,173000,0,0.0,231000,0.0,0,0,0,0,220000,2047000,0.03489625210737907
27129,394.0,224.0,122.0,104.0,0.0,94.0,0.0,940.0,976.0,6642000,1114000,1114000,1786,1770,12007000,1357000.0,348000,222000.0,932000,561000,346000.0,23522000.0,19674000,5473000,16206000.0,26734000,689000,996000.0,12768000.0,671000,1627000,8272000,287000,11918000,0,3194000,114000.0,12724000,11855000,5959000,176000,0,0.0,211000,0.0,0,0,0,0,105000,867000,0.009702541914548406
27131,2014.0,1314.0,1962.0,0.0,0.0,0.0,0.0,40.0,774.0,28560000,4490000,4490000,8587,8667,61421000,5800000.0,696000,774000.0,4099000,2284000,754000.0,123141000.0,102414000,26469000,84551000.0,121949000,3205000,1911000.0,58566000.0,2757000,6772000,45166000,1155000,69364000,1732000,23610000,265000.0,95008000,87605000,32790000,1073000,0,0.0,346000,0.0,0,0,0,35000,194000,6180000,0.0015989097646500374
27133,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4481000,735000,735000,1599,1594,10558000,834000.0,293000,148000.0,638000,290000,58000.0,20285000.0,16217000,5309000,14504000.0,18775000,486000,311000.0,11962000.0,526000,1634000,7706000,194000,11001000,0,2753000,18000.0,13308000,11967000,4947000,295000,0,0.0,212000,0.0,0,0,0,0,169000,1199000,0.00946487231111582
27135,300.0,230.0,92.0,0.0,0.0,0.0,0.0,12.0,36.0,10269000,1462000,1462000,2864,2857,20563000,1688000.0,571000,237000.0,1286000,583000,365000.0,37789000.0,31617000,8671000,27860000.0,36581000,1011000,978000.0,22559000.0,975000,2793000,14056000,335000,19886000,535000,5419000,95000.0,28780000,30367000,8241000,228000,0,0.0,462000,0.0,0,0,0,100000,190000,1955000,0.017997310967411487
27137,7702.0,4328.0,3030.0,24.0,204.0,48.0,0.0,36.0,1252.0,100966000,11036000,11036000,24779,25013,180969000,25077000.0,2439000,2719000.0,12284000,5637000,3711000.0,386183000.0,306449000,73878000,244817000.0,403915000,9109000,10127000.0,163328000.0,9356000,30529000,126932000,6070000,194447000,5120000,66214000,1849000.0,375896000,374197000,116289000,4267000,0,0.0,1264000,0.0,0,0,0,217000,1007000,77934000,0.0012956619864586871
27139,2890.0,2164.0,958.0,72.0,84.0,72.0,36.0,294.0,618.0,73323000,11741000,11741000,24492,24486,168482000,9357000.0,3489000,2302000.0,12452000,3222000,2423000.0,325326000.0,260194000,71802000,217800000.0,347809000,9786000,4438000.0,159707000.0,6572000,16128000,120064000,1006000,175130000,3885000,55746000,735000.0,469540000,650668000,98169000,2291000,0,0.0,2269000,0.0,0,0,0,164000,842000,75930000,0.0012594704338537502
27141,1142.0,1950.0,772.0,0.0,0.0,48.0,0.0,348.0,632.0,60133000,9131000,9131000,19901,19809,127471000,6951000.0,2985000,1454000.0,8294000,2585000,1539000.0,259593000.0,201044000,54665000,179518000.0,275613000,6768000,3544000.0,134636000.0,5430000,14755000,90128000,1097000,131780000,2112000,47229000,584000.0,492140000,518981000,73124000,2066000,0,0.0,1158000,0.0,0,0,0,173000,431000,19462000,0.0016168941979522184
27143,242.0,298.0,36.0,0.0,0.0,0.0,0.0,0.0,48.0,7391000,1207000,1207000,2337,2317,13353000,1192000.0,417000,319000.0,1256000,556000,272000.0,32398000.0,25673000,5608000,22605000.0,40168000,904000,991000.0,17091000.0,248000,1421000,9329000,273000,17075000,85000,4765000,122000.0,3187000,44540000,8601000,120000,0,0.0,324000,0.0,0,0,0,2000,477000,1700000,0.01080540068516155
27145,7768.0,3828.0,2352.0,0.0,12.0,0.0,0.0,132.0,574.0,86542000,13723000,13723000,24581,24674,176715000,18752000.0,3970000,2420000.0,10729000,6254000,2592000.0,344031000.0,285850000,71468000,239170000.0,368033000,8078000,8387000.0,159694000.0,7388000,18908000,126421000,3528000,185585000,5653000,59097000,994000.0,174938000,232836000,86109000,2240000,0,0.0,2021000,0.0,0,0,0,233000,1008000,37583000,0.0018962730130220027
27147,2130.0,1386.0,1298.0,12.0,56.0,24.0,0.0,0.0,642.0,19627000,3720000,3720000,6597,6565,41151000,4002000.0,977000,572000.0,2799000,1733000,813000.0,83217000.0,69990000,18129000,62376000.0,83247000,2072000,1705000.0,45497000.0,1734000,5054000,30560000,665000,46643000,1001000,15567000,302000.0,44370000,132799000,16839000,777000,0,0.0,901000,0.0,0,0,0,88000,216000,14606000,0.0037011745424747338
27149,144.0,108.0,48.0,0.0,12.0,0.0,0.0,0.0,0.0,4576000,822000,822000,1538,1541,11312000,1262000.0,233000,153000.0,688000,267000,116000.0,22641000.0,17267000,5044000,13965000.0,23001000,505000,493000.0,11417000.0,439000,1338000,8488000,135000,11869000,789000,2449000,27000.0,30358000,30511000,7414000,106000,0,0.0,272000,0.0,0,0,0,4000,213000,2091000,0.024855028386050283
27151,258.0,96.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4730000,999000,999000,1520,1537,10013000,958000.0,304000,186000.0,700000,444000,230000.0,20206000.0,16084000,4225000,14367000.0,20857000,488000,442000.0,11177000.0,312000,1227000,7177000,169000,10355000,0,2474000,72000.0,9970000,9600000,4881000,66000,0,0.0,349000,0.0,0,0,0,0,108000,618000,0.030365710630131146
27153,690.0,522.0,200.0,0.0,54.0,0.0,0.0,0.0,154.0,20475000,2234000,2234000,3145,3312,33471000,6163000.0,777000,317000.0,1851000,1339000,1847000.0,56466000.0,53703000,10403000,34814000.0,77255000,1474000,3220000.0,23149000.0,1399000,3487000,20553000,961000,30994000,2570000,9777000,507000.0,34912000,33986000,15489000,455000,0,0.0,650000,0.0,0,0,0,158000,137000,2734000,0.0061606409202958085
27155,72.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,2057000,324000,324000,511,505,3891000,293000.0,108000,55000.0,272000,139000,133000.0,7532000.0,6485000,1888000,5603000.0,9160000,213000,306000.0,4437000.0,185000,642000,2876000,81000,4104000,0,991000,38000.0,0,4517000,1636000,60000,0,0.0,46000,0.0,0,0,0,0,21000,161000,0.07548827545265657
27157,294.0,222.0,36.0,0.0,0.0,0.0,0.0,0.0,60.0,13525000,2154000,2154000,4499,4472,25951000,2024000.0,41000,531000.0,2223000,703000,444000.0,54104000.0,44831000,12518000,37678000.0,55250000,1652000,1159000.0,30544000.0,822000,3359000,19022000,429000,29152000,0,8118000,187000.0,53774000,55324000,14402000,278000,0,0.0,549000,0.0,0,0,0,21000,382000,10915000,0.0060018709073900835
27159,572.0,264.0,144.0,0.0,0.0,0.0,0.0,0.0,36.0,9400000,1898000,1898000,3022,2990,20319000,2105000.0,667000,269000.0,1243000,1079000,395000.0,36998000.0,30300000,8354000,29556000.0,36583000,932000,974000.0,22552000.0,1062000,2599000,13291000,615000,19002000,39000,4838000,111000.0,12230000,10957000,5337000,274000,0,0.0,549000,0.0,0,0,0,102000,99000,991000,0.029416154521510095
27161,690.0,474.0,390.0,0.0,24.0,12.0,0.0,60.0,162.0,10855000,1972000,1972000,3588,3593,23445000,2171000.0,618000,372000.0,1404000,816000,452000.0,47180000.0,38038000,9642000,33276000.0,44874000,991000,1162000.0,24693000.0,1025000,2573000,16656000,406000,25211000,731000,7238000,159000.0,20795000,48230000,11733000,361000,0,0.0,497000,0.0,0,0,0,25000,416000,2364000,0.010408497595518682
27163,1904.0,4350.0,2310.0,0.0,0.0,0.0,0.0,0.0,684.0,132862000,18333000,18333000,40271,40208,272592000,15769000.0,6398000,4240000.0,19479000,4544000,2648000.0,564860000.0,433736000,120203000,351399000.0,586896000,14642000,6241000.0,273144000.0,10114000,29076000,186575000,1599000,282541000,6531000,110197000,1197000.0,481782000,857877000,197692000,4925000,0,0.0,2134000,0.0,0,0,0,138000,1863000,120270000,0.0005870000878264549
27165,272.0,132.0,62.0,36.0,12.0,24.0,0.0,42.0,54.0,7318000,1101000,1101000,1769,1745,13025000,1450000.0,341000,286000.0,1210000,691000,235000.0,24864000.0,21354000,5387000,17694000.0,27992000,894000,759000.0,13052000.0,701000,1982000,8772000,290000,12935000,0,3770000,77000.0,18435000,40730000,5720000,256000,0,0.0,161000,0.0,0,0,0,2000,285000,6391000,0.025848936556989638
27167,246.0,60.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4090000,762000,762000,1106,1098,8148000,675000.0,269000,121000.0,564000,318000,193000.0,16453000.0,12558000,3732000,10409000.0,24710000,435000,560000.0,8453000.0,439000,1217000,5452000,159000,7706000,0,1923000,59000.0,33247000,33893000,5369000,138000,0,0.0,199000,0.0,0,0,0,0,75000,1590000,0.038786782061369
27169,898.0,838.0,442.0,0.0,12.0,0.0,0.0,0.0,116.0,20333000,2936000,2936000,5293,5399,45068000,5985000.0,1035000,567000.0,2877000,1287000,700000.0,83373000.0,71839000,16993000,52469000.0,81765000,2235000,1841000.0,34875000.0,1655000,4582000,32617000,749000,48570000,3305000,14147000,412000.0,54908000,60423000,24919000,553000,0,0.0,436000,0.0,0,0,0,6000,188000,2305000,0.003500629822075264
27171,3320.0,3172.0,1158.0,36.0,36.0,12.0,0.0,722.0,2062.0,81260000,12528000,12528000,27339,27573,180389000,16400000.0,4081000,1808000.0,9490000,3696000,2480000.0,375180000.0,296911000,78969000,252965000.0,389544000,7297000,6452000.0,184105000.0,8086000,21259000,129875000,1793000,203123000,6138000,62410000,903000.0,527223000,584983000,105815000,3040000,0,0.0,2919000,0.0,0,0,0,450000,1130000,30870000,0.0011987509352715722
27173,540.0,480.0,84.0,0.0,12.0,0.0,0.0,0.0,12.0,5351000,871000,871000,1461,1454,11309000,1973000.0,323000,183000.0,838000,405000,266000.0,23340000.0,19159000,4562000,14593000.0,27749000,613000,586000.0,10887000.0,573000,1386000,8249000,265000,12937000,359000,2445000,67000.0,18159000,18335000,6774000,125000,0,0.0,174000,0.0,0,0,0,0,108000,1112000,0.04572793818625457
28001,4372.0,2476.0,3498.0,60.0,324.0,24.0,0.0,324.0,246.0,15709000,2528000,2461000,3561,3561,19696000,7625000.0,780000,675000.0,2823000,2417000,987000.0,38660000.0,37010000,7791000,17282000.0,38260000,2060000,1528000.0,16283000.0,1202000,3610000,11583000,3357000,18773000,1008000,7001000,334000.0,3560000,2540000,13753000,564000,0,0.0,485000,0.0,0,0,0,256000,254000,641000,0.006298701298701298
28003,3874.0,744.0,162.0,0.0,474.0,12.0,834.0,12.0,120.0,14100000,2429000,2370000,5994,5994,29331000,7422000.0,671000,654000.0,2743000,2185000,484000.0,54326000.0,47796000,14307000,32836000.0,53293000,2059000,915000.0,30172000.0,911000,3922000,20613000,1473000,31267000,1284000,10376000,162000.0,23395000,22760000,14068000,383000,0,0.0,1495000,0.0,0,0,0,952000,1156000,5949000,0.007385238644595283
28005,1314.0,330.0,240.0,12.0,0.0,0.0,0.0,0.0,12.0,6352000,726000,709000,1039,0,6896000,2440000.0,184000,127000.0,525000,729000,193000.0,13934000.0,13786000,2815000,6187000.0,14413000,377000,343000.0,5793000.0,70000,2979000,4621000,742000,6708000,333000,2397000,63000.0,88000,44000,5307000,28000,0,0.0,319000,0.0,0,0,0,247000,80000,0,0.024921090387374462
28007,120.0,1014.0,614.0,0.0,174.0,12.0,2806.0,0.0,60.0,9653000,1963000,1913000,3488,3488,17405000,4670000.0,504000,410000.0,1716000,1770000,311000.0,32176000.0,29038000,8017000,16779000.0,30899000,1250000,562000.0,16200000.0,638000,2597000,11482000,1418000,17422000,941000,6130000,103000.0,4838000,4211000,10727000,269000,0,0.0,534000,0.0,0,0,0,329000,353000,1556000,0.02237133829593531
28009,0.0,978.0,450.0,0.0,0.0,0.0,444.0,0.0,0.0,4260000,714000,709000,1196,1196,6624000,3269000.0,201000,168000.0,736000,713000,132000.0,12160000.0,11356000,2727000,7196000.0,11612000,549000,216000.0,6778000.0,213000,1366000,4349000,594000,6382000,274000,2278000,44000.0,1444000,1389000,1695000,86000,0,0.0,276000,0.0,0,0,0,179000,181000,174000,0.03324261370601937
28011,2896.0,3734.0,2600.0,60.0,276.0,24.0,2250.0,24.0,24.0,23632000,4270000,3860000,6148,6148,34423000,14235000.0,1089000,930000.0,3933000,4084000,835000.0,64539000.0,59917000,14252000,31755000.0,63824000,2967000,1472000.0,29972000.0,1266000,5890000,21313000,5856000,32015000,2083000,11983000,267000.0,10000000,10661000,18549000,590000,0,0.0,1087000,0.0,0,0,0,674000,671000,1752000,0.007080140629225638
28013,898.0,882.0,264.0,0.0,0.0,0.0,676.0,0.0,0.0,6549000,1581000,1465000,2551,2551,12115000,3814000.0,437000,269000.0,1108000,1355000,139000.0,22014000.0,20080000,5324000,13918000.0,21259000,803000,185000.0,13007000.0,480000,1887000,8201000,812000,11950000,614000,4222000,46000.0,3588000,3078000,4282000,207000,0,0.0,780000,0.0,0,0,0,548000,416000,952000,0.03307261424960721
28015,1236.0,354.0,666.0,0.0,90.0,0.0,534.0,0.0,0.0,3172000,670000,669000,1035,1035,5318000,1923000.0,183000,106000.0,465000,694000,166000.0,10062000.0,8965000,2071000,5009000.0,9688000,326000,300000.0,4751000.0,140000,674000,3394000,403000,5123000,220000,1827000,56000.0,3619000,3501000,3130000,59000,0,0.0,263000,0.0,0,0,0,64000,177000,229000,0.021691010685226938
28017,2214.0,1140.0,504.0,12.0,126.0,12.0,2792.0,12.0,12.0,9298000,1812000,1795000,2983,2293,14911000,4594000.0,494000,332000.0,1374000,1732000,346000.0,27435000.0,26052000,6760000,16971000.0,28402000,1000000,582000.0,16012000.0,281000,2342000,10058000,1168000,14942000,667000,5218000,107000.0,6819000,5561000,5870000,126000,0,0.0,822000,0.0,0,0,0,492000,432000,794000,0.020426986954772713
28019,2202.0,330.0,150.0,0.0,12.0,0.0,1626.0,0.0,0.0,5655000,747000,739000,1408,1408,9052000,2240000.0,278000,216000.0,927000,619000,234000.0,19812000.0,15308000,4017000,7210000.0,16202000,688000,400000.0,6775000.0,369000,1967000,5906000,828000,8906000,334000,3012000,74000.0,2141000,1736000,10362000,137000,0,0.0,360000,0.0,0,0,0,194000,479000,411000,0.027903225806451614
28021,1122.0,522.0,2586.0,0.0,54.0,0.0,0.0,12.0,600.0,7124000,1003000,980000,1539,0,8669000,4346000.0,280000,234000.0,962000,1211000,342000.0,17855000.0,16225000,3753000,7610000.0,16813000,723000,694000.0,7253000.0,458000,1819000,5319000,1152000,8098000,363000,3128000,116000.0,1105000,128000,5899000,210000,0,0.0,509000,0.0,0,0,0,207000,57000,0,0.029538745387453876
28023,2766.0,1242.0,648.0,0.0,72.0,0.0,720.0,0.0,12.0,8593000,1705000,1623000,2940,982,15139000,4184000.0,464000,350000.0,1499000,1400000,435000.0,29254000.0,25606000,7604000,13851000.0,28009000,1125000,815000.0,12992000.0,362000,2181000,10192000,1086000,15308000,731000,5280000,144000.0,11085000,10578000,11219000,134000,0,0.0,213000,0.0,0,0,0,216000,534000,2995000,0.011235261089275687
28025,3156.0,1746.0,1434.0,114.0,0.0,0.0,1452.0,0.0,48.0,11464000,2121000,2042000,3270,0,16064000,5710000.0,575000,398000.0,1612000,2148000,467000.0,41154000.0,29352000,6989000,17135000.0,33354000,1188000,736000.0,16282000.0,869000,3792000,10380000,1840000,15767000,831000,5590000,150000.0,4712000,4257000,18309000,377000,0,0.0,775000,0.0,0,0,0,412000,306000,519000,0.03285492901419716
28027,3806.0,1858.0,1760.0,42.0,12.0,0.0,3252.0,12.0,12.0,20243000,3663000,3394000,4672,4672,27113000,13823000.0,915000,664000.0,2722000,3533000,597000.0,51653000.0,47553000,9834000,25730000.0,49646000,1993000,964000.0,24230000.0,1277000,4201000,15342000,4287000,23647000,1330000,9518000,225000.0,4326000,2544000,12100000,574000,0,0.0,1013000,0.0,0,0,0,240000,222000,3696000,0.012588028887347504
28029,4580.0,1146.0,774.0,24.0,12.0,0.0,3562.0,12.0,90.0,13140000,2883000,2680000,4202,4202,18856000,7700000.0,753000,463000.0,2032000,2905000,568000.0,37853000.0,32710000,8053000,20482000.0,34348000,1431000,945000.0,19798000.0,857000,3229000,11288000,2797000,16687000,1103000,6587000,174000.0,5849000,4985000,9671000,350000,0,0.0,582000,0.0,0,0,0,128000,415000,1295000,0.013048945235373583
28031,132.0,1738.0,1790.0,0.0,156.0,24.0,3660.0,0.0,60.0,8581000,1796000,1782000,2935,2935,15569000,4963000.0,541000,393000.0,1617000,1735000,130000.0,28732000.0,25929000,6493000,14775000.0,26730000,1204000,238000.0,14022000.0,444000,2010000,10336000,1502000,15552000,846000,5352000,44000.0,4240000,3997000,8994000,200000,0,0.0,578000,0.0,0,0,0,295000,485000,845000,0.016690404407942613
28033,31232.0,7416.0,2816.0,678.0,36.0,0.0,5176.0,12.0,566.0,86143000,13953000,13135000,33140,33140,149784000,22782000.0,3784000,2879000.0,13064000,9527000,5630000.0,274563000.0,244476000,66272000,156240000.0,262411000,9910000,8391000.0,151456000.0,2640000,23623000,99356000,4683000,144380000,5570000,48750000,1702000.0,134500000,127450000,95541000,947000,0,0.0,2768000,0.0,0,0,0,1042000,5373000,14850000,0.001625082965399821
